batter,balls,strikes,outs_when_up,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,at_bat_number,pitch_number,home_score,away_score,bat_score,fld_score,stand_class,home,half_inning,year,month,day,base_runner_class,if_alignment_class,of_alignment_class
448802,1,2,1,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,460055.0,15,4,0,0,0,0,2,1,5,2015,5,21,1,2,1
448802,1,1,1,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,460055.0,15,3,0,0,0,0,2,1,5,2015,5,21,1,2,1
448802,0,1,1,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,460055.0,15,2,0,0,0,0,2,1,5,2015,5,21,1,2,1
448802,0,0,1,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,460055.0,15,1,0,0,0,0,2,1,5,2015,5,21,1,1,1
488810,0,1,0,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,460055.0,14,2,0,0,0,0,1,1,5,2015,5,21,1,1,1
488810,0,0,0,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,460055.0,14,1,0,0,0,0,1,1,5,2015,5,21,1,1,1
448602,1,1,2,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,460055.0,10,3,0,0,0,0,1,1,3,2015,5,21,1,3,1
448602,0,1,2,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,460055.0,10,2,0,0,0,0,1,1,3,2015,5,21,1,3,1
448602,0,0,2,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,460055.0,10,1,0,0,0,0,1,1,3,2015,5,21,1,3,1
518792,2,2,1,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,460055.0,9,8,0,0,0,0,2,1,3,2015,5,21,1,3,1
518792,2,2,1,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,460055.0,9,7,0,0,0,0,2,1,3,2015,5,21,1,3,1
518792,1,2,1,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,460055.0,9,6,0,0,0,0,2,1,3,2015,5,21,1,3,1
518792,0,2,1,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,460055.0,9,5,0,0,0,0,2,1,3,2015,5,21,1,3,1
518792,0,2,1,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,460055.0,9,4,0,0,0,0,2,1,3,2015,5,21,1,3,1
518792,0,2,1,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,460055.0,9,3,0,0,0,0,2,1,3,2015,5,21,1,3,1
518792,0,1,1,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,460055.0,9,2,0,0,0,0,2,1,3,2015,5,21,1,3,1
518792,0,0,1,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,460055.0,9,1,0,0,0,0,2,1,3,2015,5,21,1,1,1
545341,2,2,0,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,460055.0,8,9,0,0,0,0,1,1,3,2015,5,21,1,1,1
545341,2,2,0,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,460055.0,8,8,0,0,0,0,1,1,3,2015,5,21,1,1,1
545341,2,2,0,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,460055.0,8,7,0,0,0,0,1,1,3,2015,5,21,1,1,1
545341,2,2,0,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,460055.0,8,6,0,0,0,0,1,1,3,2015,5,21,1,1,1
545341,2,2,0,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,460055.0,8,5,0,0,0,0,1,1,3,2015,5,21,1,1,1
545341,1,2,0,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,460055.0,8,4,0,0,0,0,1,1,3,2015,5,21,1,1,1
545341,0,2,0,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,460055.0,8,3,0,0,0,0,1,1,3,2015,5,21,1,1,1
545341,0,1,0,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,460055.0,8,2,0,0,0,0,1,1,3,2015,5,21,1,1,1
545341,0,0,0,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,460055.0,8,1,0,0,0,0,1,1,3,2015,5,21,1,1,1
571431,1,2,2,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,460055.0,4,4,0,0,0,0,2,1,1,2015,5,21,2,1,1
571431,0,2,2,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,460055.0,4,3,0,0,0,0,2,1,1,2015,5,21,2,1,1
571431,0,1,2,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,460055.0,4,2,0,0,0,0,2,1,1,2015,5,21,2,1,1
571431,0,0,2,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,460055.0,4,1,0,0,0,0,2,1,1,2015,5,21,2,1,1
425509,2,2,1,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,460055.0,3,7,0,0,0,0,1,1,1,2015,5,21,2,1,1
425509,2,2,1,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,460055.0,3,6,0,0,0,0,1,1,1,2015,5,21,2,1,1
425509,2,2,1,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,460055.0,3,5,0,0,0,0,1,1,1,2015,5,21,2,1,1
425509,1,2,1,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,460055.0,3,4,0,0,0,0,1,1,1,2015,5,21,2,1,1
425509,0,2,1,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,460055.0,3,3,0,0,0,0,1,1,1,2015,5,21,2,1,1
425509,0,1,1,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,460055.0,3,2,0,0,0,0,1,1,1,2015,5,21,2,1,1
425509,0,0,1,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,460055.0,3,1,0,0,0,0,1,1,1,2015,5,21,2,1,1
572761,2,2,1,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,460055.0,2,5,0,0,0,0,2,1,1,2015,5,21,1,1,1
572761,2,1,1,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,460055.0,2,4,0,0,0,0,2,1,1,2015,5,21,1,1,1
572761,1,1,1,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,460055.0,2,3,0,0,0,0,2,1,1,2015,5,21,1,1,1
572761,1,0,1,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,460055.0,2,2,0,0,0,0,2,1,1,2015,5,21,1,1,1
572761,0,0,1,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,460055.0,2,1,0,0,0,0,2,1,1,2015,5,21,1,1,1
543939,1,2,0,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,460055.0,1,4,0,0,0,0,2,1,1,2015,5,21,1,1,1
543939,0,2,0,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,460055.0,1,3,0,0,0,0,2,1,1,2015,5,21,1,1,1
543939,0,1,0,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,460055.0,1,2,0,0,0,0,2,1,1,2015,5,21,1,1,1
543939,0,0,0,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,460055.0,1,1,0,0,0,0,2,1,1,2015,5,21,1,1,1
133380,1,2,2,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,53,4,11,1,1,11,1,1,11,2015,5,16,5,1,1
133380,1,1,2,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,53,3,11,1,1,11,1,1,11,2015,5,16,5,1,1
133380,0,1,2,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,53,2,11,1,1,11,1,1,11,2015,5,16,5,1,1
133380,0,0,2,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,53,1,11,1,1,11,1,1,11,2015,5,16,5,1,1
452252,3,0,2,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,52,4,11,1,1,11,2,1,11,2015,5,16,2,2,1
452252,2,0,2,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,52,3,11,1,1,11,2,1,11,2015,5,16,2,1,1
452252,1,0,2,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,52,2,11,1,1,11,2,1,11,2015,5,16,2,1,1
452252,0,0,2,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,52,1,11,1,1,11,2,1,11,2015,5,16,2,1,1
460075,0,0,1,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,51,1,11,0,0,11,1,1,11,2015,5,16,6,2,1
467827,1,2,0,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,50,8,11,0,0,11,2,1,11,2015,5,16,6,1,1
467827,1,2,0,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,50,7,11,0,0,11,2,1,11,2015,5,16,6,1,1
467827,1,2,0,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,50,6,11,0,0,11,2,1,11,2015,5,16,6,1,1
467827,1,2,0,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,50,5,11,0,0,11,2,1,11,2015,5,16,6,1,1
467827,0,2,0,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,50,4,11,0,0,11,2,1,11,2015,5,16,6,1,1
467827,0,2,0,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,50,3,11,0,0,11,2,1,11,2015,5,16,6,1,1
467827,0,1,0,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,50,2,11,0,0,11,2,1,11,2015,5,16,6,1,1
467827,0,0,0,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,50,1,11,0,0,11,2,1,11,2015,5,16,6,1,1
460576,1,0,0,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,49,2,11,0,0,11,1,1,11,2015,5,16,2,2,1
460576,0,0,0,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,49,1,11,0,0,11,1,1,11,2015,5,16,2,2,1
596143,2,2,0,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,48,5,11,0,0,11,2,1,11,2015,5,16,1,1,1
596143,1,2,0,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,48,4,11,0,0,11,2,1,11,2015,5,16,1,1,1
596143,1,1,0,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,48,3,11,0,0,11,2,1,11,2015,5,16,1,1,1
596143,1,0,0,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,48,2,11,0,0,11,2,1,11,2015,5,16,1,1,1
596143,0,0,0,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,48,1,11,0,0,11,2,1,11,2015,5,16,1,1,2
445213,1,1,2,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,44,3,11,0,0,11,1,1,9,2015,5,16,1,2,1
445213,1,0,2,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,44,2,11,0,0,11,1,1,9,2015,5,16,1,2,1
445213,0,0,2,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,44,1,11,0,0,11,1,1,9,2015,5,16,1,2,2
455117,1,1,1,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,43,3,11,0,0,11,1,1,9,2015,5,16,1,1,1
455117,1,0,1,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,43,2,11,0,0,11,1,1,9,2015,5,16,1,1,1
455117,0,0,1,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,43,1,11,0,0,11,1,1,9,2015,5,16,1,1,1
571697,3,2,0,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,42,6,11,0,0,11,2,1,9,2015,5,16,1,1,1
571697,3,1,0,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,42,5,11,0,0,11,2,1,9,2015,5,16,1,1,1
571697,2,1,0,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,42,4,11,0,0,11,2,1,9,2015,5,16,1,1,1
571697,1,1,0,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,42,3,11,0,0,11,2,1,9,2015,5,16,1,1,1
571697,1,0,0,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,42,2,11,0,0,11,2,1,9,2015,5,16,1,1,1
571697,0,0,0,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,42,1,11,0,0,11,2,1,9,2015,5,16,1,1,1
133380,1,2,2,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,26,5,1,0,0,1,1,1,7,2015,5,16,1,1,1
133380,1,2,2,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,26,4,1,0,0,1,1,1,7,2015,5,16,1,1,1
133380,0,2,2,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,26,3,1,0,0,1,1,1,7,2015,5,16,1,1,1
133380,0,1,2,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,26,2,1,0,0,1,1,1,7,2015,5,16,1,1,1
133380,0,0,2,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,26,1,1,0,0,1,1,1,7,2015,5,16,1,1,1
452252,0,0,1,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,25,1,1,0,0,1,2,1,7,2015,5,16,1,1,1
460075,2,2,0,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,24,5,1,0,0,1,1,1,7,2015,5,16,1,1,1
460075,1,2,0,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,24,4,1,0,0,1,1,1,7,2015,5,16,1,1,1
460075,1,1,0,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,24,3,1,0,0,1,1,1,7,2015,5,16,1,1,1
460075,0,1,0,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,24,2,1,0,0,1,1,1,7,2015,5,16,1,1,1
460075,0,0,0,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,24,1,1,0,0,1,1,1,7,2015,5,16,1,1,1
467827,1,0,1,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,20,2,1,0,0,1,2,1,5,2015,5,16,5,1,1
467827,0,0,1,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,20,1,1,0,0,1,2,1,5,2015,5,16,5,1,1
460576,1,2,1,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,19,6,1,0,0,1,1,1,5,2015,5,16,2,1,1
460576,1,2,1,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,19,5,1,0,0,1,1,1,5,2015,5,16,2,1,1
460576,1,2,1,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,19,4,1,0,0,1,1,1,5,2015,5,16,2,1,1
460576,0,2,1,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,19,3,1,0,0,1,1,1,5,2015,5,16,2,1,1
460576,0,1,1,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,19,2,1,0,0,1,1,1,5,2015,5,16,2,1,1
460576,0,0,1,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,19,1,1,0,0,1,1,1,5,2015,5,16,2,1,1
596143,2,2,1,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,18,5,1,0,0,1,2,1,5,2015,5,16,1,1,2
596143,1,2,1,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,18,4,1,0,0,1,2,1,5,2015,5,16,1,1,2
596143,1,1,1,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,18,3,1,0,0,1,2,1,5,2015,5,16,1,1,2
596143,1,0,1,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,18,2,1,0,0,1,2,1,5,2015,5,16,1,1,2
596143,0,0,1,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,18,1,1,0,0,1,2,1,5,2015,5,16,1,1,1
490063,1,2,0,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,17,4,1,0,0,1,1,1,5,2015,5,16,1,2,2
490063,1,1,0,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,17,3,1,0,0,1,1,1,5,2015,5,16,1,2,2
490063,0,1,0,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,17,2,1,0,0,1,1,1,5,2015,5,16,1,2,2
490063,0,0,0,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,17,1,1,0,0,1,1,1,5,2015,5,16,1,2,2
455117,2,1,2,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,11,4,0,0,0,0,1,1,3,2015,5,16,2,1,1
455117,1,1,2,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,11,3,0,0,0,0,1,1,3,2015,5,16,2,1,1
455117,0,1,2,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,11,2,0,0,0,0,1,1,3,2015,5,16,2,1,1
455117,0,0,2,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,11,1,0,0,0,0,1,1,3,2015,5,16,2,1,1
571697,1,2,1,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,10,4,0,0,0,0,2,1,3,2015,5,16,2,1,1
571697,0,2,1,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,10,3,0,0,0,0,2,1,3,2015,5,16,2,1,1
571697,0,1,1,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,10,2,0,0,0,0,2,1,3,2015,5,16,2,1,1
571697,0,0,1,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,10,1,0,0,0,0,2,1,3,2015,5,16,2,1,1
133380,3,2,1,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,9,7,0,0,0,0,1,1,3,2015,5,16,1,1,1
133380,2,2,1,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,9,6,0,0,0,0,1,1,3,2015,5,16,1,1,1
133380,2,2,1,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,9,5,0,0,0,0,1,1,3,2015,5,16,1,1,1
133380,1,2,1,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,9,4,0,0,0,0,1,1,3,2015,5,16,1,1,1
133380,1,1,1,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,9,3,0,0,0,0,1,1,3,2015,5,16,1,1,1
133380,0,1,1,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,9,2,0,0,0,0,1,1,3,2015,5,16,1,1,1
452252,1,2,0,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,8,4,0,0,0,0,2,1,3,2015,5,16,1,1,1
452252,1,1,0,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,8,3,0,0,0,0,2,1,3,2015,5,16,1,1,1
452252,0,1,0,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,8,2,0,0,0,0,2,1,3,2015,5,16,1,1,1
452252,0,0,0,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,8,1,0,0,0,0,2,1,3,2015,5,16,1,1,1
460075,0,1,2,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,3,2,0,0,0,0,1,1,1,2015,5,16,1,1,1
460075,0,0,2,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,3,1,0,0,0,0,1,1,1,2015,5,16,1,1,1
467827,3,2,1,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,2,7,0,0,0,0,2,1,1,2015,5,16,1,1,1
467827,2,2,1,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,2,6,0,0,0,0,2,1,1,2015,5,16,1,1,1
467827,1,2,1,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,2,5,0,0,0,0,2,1,1,2015,5,16,1,1,1
467827,0,2,1,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,2,4,0,0,0,0,2,1,1,2015,5,16,1,1,1
467827,0,2,1,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,2,3,0,0,0,0,2,1,1,2015,5,16,1,1,1
467827,0,1,1,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,2,2,0,0,0,0,2,1,1,2015,5,16,1,1,1
467827,0,0,1,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,2,1,0,0,0,0,2,1,1,2015,5,16,1,1,1
460576,3,2,0,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,1,8,0,0,0,0,1,1,1,2015,5,16,1,1,1
460576,2,2,0,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,1,7,0,0,0,0,1,1,1,2015,5,16,1,1,1
460576,2,2,0,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,1,6,0,0,0,0,1,1,1,2015,5,16,1,1,1
460576,2,2,0,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,1,5,0,0,0,0,1,1,1,2015,5,16,1,1,1
460576,1,2,0,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,1,4,0,0,0,0,1,1,1,2015,5,16,1,1,1
460576,1,1,0,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,1,3,0,0,0,0,1,1,1,2015,5,16,1,1,1
460576,1,0,0,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,1,2,0,0,0,0,1,1,1,2015,5,16,1,1,1
460576,0,0,0,608700.0,446263.0,502517.0,493472.0,527038.0,150212.0,501571.0,434158.0,1,1,0,0,0,0,1,1,1,2015,5,16,1,1,1
458085,0,2,2,608700.0,446263.0,599096.0,502517.0,527038.0,150212.0,501571.0,460055.0,45,3,4,1,4,1,2,0,10,2015,5,11,1,1,1
458085,0,1,2,608700.0,446263.0,599096.0,502517.0,527038.0,150212.0,501571.0,460055.0,45,2,4,1,4,1,2,0,10,2015,5,11,1,1,1
458085,0,0,2,608700.0,446263.0,599096.0,502517.0,527038.0,150212.0,501571.0,460055.0,45,1,4,1,4,1,2,0,10,2015,5,11,1,1,1
516770,1,2,1,608700.0,446263.0,599096.0,502517.0,527038.0,150212.0,501571.0,460055.0,44,4,4,1,4,1,1,0,10,2015,5,11,1,1,1
516770,1,1,1,608700.0,446263.0,599096.0,502517.0,527038.0,150212.0,501571.0,460055.0,44,3,4,1,4,1,1,0,10,2015,5,11,1,1,1
516770,1,0,1,608700.0,446263.0,599096.0,502517.0,527038.0,150212.0,501571.0,460055.0,44,2,4,1,4,1,1,0,10,2015,5,11,1,1,1
516770,0,0,1,608700.0,446263.0,599096.0,502517.0,527038.0,150212.0,501571.0,460055.0,44,1,4,1,4,1,1,0,10,2015,5,11,1,1,1
624585,2,2,0,608700.0,446263.0,599096.0,502517.0,527038.0,150212.0,501571.0,460055.0,43,5,4,1,4,1,1,0,10,2015,5,11,1,1,1
624585,2,1,0,608700.0,446263.0,599096.0,502517.0,527038.0,150212.0,501571.0,460055.0,43,4,4,1,4,1,1,0,10,2015,5,11,1,1,1
624585,2,0,0,608700.0,446263.0,599096.0,502517.0,527038.0,150212.0,501571.0,460055.0,43,3,4,1,4,1,1,0,10,2015,5,11,1,1,1
624585,1,0,0,608700.0,446263.0,599096.0,502517.0,527038.0,150212.0,501571.0,460055.0,43,2,4,1,4,1,1,0,10,2015,5,11,1,1,1
624585,0,0,0,608700.0,446263.0,599096.0,502517.0,527038.0,150212.0,501571.0,460055.0,43,1,4,1,4,1,1,0,10,2015,5,11,1,1,1
519203,2,2,2,608700.0,446263.0,599096.0,502517.0,527038.0,150212.0,501571.0,460055.0,38,6,4,1,4,1,2,0,8,2015,5,11,8,2,1
519203,2,2,2,608700.0,446263.0,599096.0,502517.0,527038.0,150212.0,501571.0,460055.0,38,5,4,1,4,1,2,0,8,2015,5,11,8,2,1
519203,2,1,2,608700.0,446263.0,599096.0,502517.0,527038.0,150212.0,501571.0,460055.0,38,4,4,1,4,1,2,0,8,2015,5,11,8,2,1
519203,2,0,2,608700.0,446263.0,599096.0,502517.0,527038.0,150212.0,501571.0,460055.0,38,3,4,1,4,1,2,0,8,2015,5,11,8,2,1
519203,1,0,2,608700.0,446263.0,599096.0,502517.0,527038.0,150212.0,501571.0,460055.0,38,2,4,1,4,1,2,0,8,2015,5,11,8,2,1
519203,0,0,2,608700.0,446263.0,599096.0,502517.0,527038.0,150212.0,501571.0,460055.0,38,1,4,1,4,1,2,0,8,2015,5,11,8,1,1
592178,3,2,2,608700.0,446263.0,599096.0,502517.0,527038.0,150212.0,501571.0,460055.0,37,8,4,1,4,1,1,0,8,2015,5,11,5,1,1
592178,3,2,2,608700.0,446263.0,599096.0,502517.0,527038.0,150212.0,501571.0,460055.0,37,7,4,1,4,1,1,0,8,2015,5,11,5,1,1
592178,2,2,2,608700.0,446263.0,599096.0,502517.0,527038.0,150212.0,501571.0,460055.0,37,6,4,1,4,1,1,0,8,2015,5,11,5,1,1
592178,2,2,2,608700.0,446263.0,599096.0,502517.0,527038.0,150212.0,501571.0,460055.0,37,5,4,1,4,1,1,0,8,2015,5,11,5,1,1
592178,2,1,2,608700.0,446263.0,599096.0,502517.0,527038.0,150212.0,501571.0,460055.0,37,4,4,1,4,1,1,0,8,2015,5,11,5,1,1
592178,1,1,2,608700.0,446263.0,599096.0,502517.0,527038.0,150212.0,501571.0,460055.0,37,3,4,1,4,1,1,0,8,2015,5,11,5,1,1
592178,0,1,2,608700.0,446263.0,599096.0,502517.0,527038.0,150212.0,501571.0,460055.0,37,2,4,1,4,1,1,0,8,2015,5,11,5,1,1
592178,0,0,2,608700.0,446263.0,599096.0,502517.0,527038.0,150212.0,501571.0,460055.0,37,1,4,1,4,1,1,0,8,2015,5,11,5,1,1
451594,2,1,2,608700.0,446263.0,599096.0,502517.0,527038.0,150212.0,501571.0,460055.0,36,4,4,1,4,1,2,0,8,2015,5,11,2,1,1
451594,1,1,2,608700.0,446263.0,599096.0,502517.0,527038.0,150212.0,501571.0,460055.0,36,3,4,1,4,1,2,0,8,2015,5,11,2,2,1
